type,availability,duration,feature_1,feature_2,feature_3,feature_4,feature_5,attributes,element_uid,is_movie,avail_p,avail_r,avail_s,f1,f2,f3,f4,f5,f5_0,f5_1,f5_2,f5_3,f5_4,f5_5,attr_cluster,attr_cluster_0,attr_cluster_1,attr_cluster_2,attr_cluster_3,attr_cluster_4,attr_cluster_5,attr_cluster_6,attr_cluster_7,attr_cluster_8,attr_cluster_9,rating,bookmarks_freq,watched_time,transactions_freq
movie,[],90,7.0076803559139575,0.6741470726000001,0,1.1318073548,1.5927161087,"15701,12712,10422,270,567,43,1021,31274,7068",5532,1,0,0,0,0.8875901548602634,0.727565006917428,0,0.9751627886772245,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.069190422825043,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",100,7.483001185909821,0.6462685835,10,1.1248043047,1.6547073468,"18069,12419,3228,18070,4391,270,12515,31,10,14,15,19,272,20,12190,18071,7987",5533,1,1,1,1,0.9718842931892961,0.6778809091508988,10,0.9579788776041913,4,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,7.962117344646453,13.069190422825043,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",110,7.3552034191712785,0.7828386179000001,20,1.1138849678,1.6547073468,"72,2259,952,1022,1408,192,7,14116,32,10,42,43,14,15,19,20,21,7416,14117",5534,1,1,1,1,0.9492204376463067,0.9212713926440603,20,0.9311852788741053,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,8.95364238410596,7.975440222018281,4140.0080604534005,7.7952226922365195
movie,"['purchase', 'rent']",90,7.388782708681322,0.6468480877,7,1.1352308688,1.5927161087,"10389,15986,15987,15988,15989,7,15984,11,17,18,19,20,15990,15991,9798,165,25",5535,1,1,1,0,0.9551754412908446,0.6789136818820765,7,0.9835633226293208,3,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,9.0,13.762337603384989,4506.75,14.695449704797864
movie,"['purchase', 'rent', 'subscription']",110,6.770618857608438,0.6939647754,13,1.1212215513,1.6804096966,"10264,6710,18557,10045,31217,270,4119,31,42,13094,31218,31219,14,15,17,18,19,328,272,20,17954,31220,31221,4122,25",5536,1,1,1,1,0.8455492985173441,0.7628834447241315,13,0.9491876059521136,5,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,9.5,12.376043242265098,0.0,16.081744065917757
movie,"['purchase', 'rent']",130,6.871337379930258,0.7373703770000001,4,1.0710069277,1.6547073468,"338,8767,8768,8769,8770,7,52,8771,32,9,10,42,19,20,8772,8773,8774,8775",5537,1,1,1,0,0.8634108785641625,0.8402394357813876,4,0.8259722049216074,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,7.962117344646453,11.970578134156934,549.0,16.081744065917757
movie,[],100,7.099855394850688,0.6799980743,0,1.1157410659,1.0,"6673,28743,28744,20777,2664,83,28745,42,28746,361",5538,1,0,0,0,0.9039366202206902,0.7379924637086543,0,0.9357397264701928,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",80,6.807165622287985,0.7715964820000001,22,1.1082255103,1.4496666915,"516,7183,4614,1887,5253,7,7184,2709,11,1492,14,15,16,33,20,388,34,35,36,7185,7186,1704,1705,25",5539,1,1,1,1,0.8520305588429291,0.9012360393235606,22,0.91729824208115,2,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,8.656324582338902,9.061857237592571,6174.6832983927325,7.206177373927204
movie,"['purchase', 'rent', 'subscription']",100,6.792717978580734,0.7314842061,15,1.1157410659,1.6547073468,"9210,3657,8047,10961,3748,7,51,52,1621,31,32,54,14,15,33,17,20,388,21,282,5026,10962,10963",554,1,1,1,1,0.8494683911441177,0.8297493016346953,15,0.9357397264701928,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,8.159420289855072,9.000163668587232,4219.520106053911,8.357297420284219
movie,"['purchase', 'rent', 'subscription']",40,7.556311709667481,0.7711883384,11,1.0007587113,1.4496666915,"16297,15523,21843,21844,396,20240,1492,14,15,3273,16,3274,3275,3277",5540,1,1,1,1,0.9848852959660015,0.9005086596419556,11,0.6535988695292487,2,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.4,11.054287402282778,1826.545219638243,10.123319372887973
movie,"['purchase', 'rent', 'subscription']",90,6.741864042494293,0.7941197925,31,1.1248043047,1.0,"13947,13948,13949,5430,13918,7,2633,11,1492,13950,13951,2576,14,15,16,17,20,388,151,22,7185,8457,2635,1704,1705,25",5541,1,1,1,1,0.8404498746968507,0.9413763194116906,31,0.9579788776041913,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,9.133697135061391,7.791075763594526,5467.076825269357,6.469745824176362
movie,"['purchase', 'rent']",130,7.559593108403352,0.7328512145,9,1.1386044027,1.5927161087,"23497,23498,524,653,7,15370,42,33,17,19,20,489,25",5542,1,1,1,0,0.9854672243425817,0.832185537642667,9,0.9918412166485946,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.277777777777779,8.902525199023316,5793.963470319634,10.692672336101255
movie,"['purchase', 'rent']",70,6.9643993734692575,0.7832336321,14,1.1138849678,1.0,"10235,1462,4719,9368,1613,7,5402,4300,11,1492,17,20,388,151,5309,10238,10337,165",5543,1,1,1,0,0.8799146378389668,0.9219753735542726,14,0.9311852788741053,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.911764705882353,8.574951797544234,8410.73703366697,9.079588111514134
movie,"['purchase', 'rent']",120,6.857217865475651,0.7222341995999999,2,1.1283323575,1.6547073468,"6029,7719,16878,16879,692,7,2557,32,42,20,388,1808,197",5544,1,1,1,0,0.8609069018194744,0.8132642537671968,2,0.966635926277335,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5.5,10.124751443658603,6134.0,12.64775686143261
series,"['purchase', 'subscription']",50,7.55875459711977,0.74050001,12,1.1352308688,1.6547073468,"12186,18160,18971,31112,270,12183,54,175,14,15,328,32811,25",5545,0,1,0,1,0.985318521441997,0.8458169615715263,12,0.9835633226293208,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,8.318181818181818,9.418532181531305,19758.59347345133,8.581767524965635
movie,[],100,7.065191450164776,0.5815748383,0,1.1265750641,1.6547073468,"17733,3338,4054,4805,10421,270,14002,31,32,42,17002,17734,17735,3341,25",5546,1,0,0,0,0.8977892621332915,0.562585910563629,0,0.9623239232095826,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,6.88,10.584283773037043,3940.730283911672,9.62969511148053
series,[],60,7.448309965752975,0.7591439814000001,0,1.1352308688,0.0,"11448,4107,2368,2731,6841,7,571,52,34297,10,42,34298,34299,25",5547,0,0,0,0,0.9657320980272843,0.8790436150846097,0,0.9835633226293208,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,11.970578134156934,0.0,16.081744065917757
movie,"['purchase', 'rent']",120,7.241555799409926,0.7736302124,6,1.1157410659,1.6547073468,"991,304,823,275,614,7,2374,42,54,1383,17,18,19,20,10208,25",5548,1,1,1,0,0.9290659912674004,0.9048604846678512,6,0.9357397264701928,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,7.111111111111111,8.910307339465371,5621.363636363636,11.604407251439548
movie,"['purchase', 'rent', 'subscription']",100,7.607907888357644,0.6638086851,13,1.140272879,1.6547073468,"14592,2729,4212,2090,83,51,15289,31,54,14,15,131,17,18,19,21,361,25",5549,1,1,1,1,0.9940354428758182,0.7091402833445044,13,0.9959352825137904,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,6.886617100371748,7.601130281689912,4074.1071499701256,6.46174738121494
movie,['purchase'],130,7.5382743560546,0.7475518292000001,6,1.1230198714,1.5927161087,"214,4200,2390,850,1234,7,2317,31,32,54,1312,23256,15061,22244,188,25",555,1,1,0,0,0.9816865235062566,0.8583844745851599,6,0.9536002793212859,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7.962117344646453,10.430133093209784,0.0,16.081744065917757
movie,"['purchase', 'rent']",120,7.547275781975622,0.7346657673,6,1.0732396306999998,1.6547073468,"3503,3748,698,22886,22887,7,22888,31,32,10,17,18,19,20,22889,7415,1399,171,25",5550,1,1,1,0,0.9832828504371671,0.8354193721017134,6,0.8314507563037385,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.428571428571429,11.197388245923452,6143.314285714286,12.526396004428342
series,"['purchase', 'subscription']",40,7.553508596537796,0.7574502553,13,1.1352308688,1.6547073468,"3226,11537,12647,35052,18971,270,35053,17780,123,42,14,15,328,32811,12504,25",5551,0,1,0,1,0.9843881875057903,0.8760251138724289,13,0.9835633226293208,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,8.363636363636363,9.380310968711107,17529.36048879837,9.19215275756329
movie,[],120,7.2798231523564425,0.7629256654000001,0,1.1230198714,1.6804096966,"18959,28383,28384,28385,1643,437,52,2796,1134,42,1031",5552,1,0,0,0,0.9358523834033976,0.8857832040524394,0,0.9536002793212859,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.069190422825043,0.0,16.081744065917757
series,[],10,7.6069354920297165,0.6929487826,1,1.1300763881,1.4496666915,"34810,34811,34812,577,34813,1492,25",5553,0,0,0,0,0.9938629965923726,0.7610727768136785,1,0.9709153854145831,2,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,3646.907894736842,10.652398436963315
movie,"['purchase', 'rent', 'subscription']",100,7.625966141944818,0.6147557355,33,1.1419293948,1.4496666915,"2470,2620,6059,4510,7,13117,32,10,11,14,15,131,170,33,17,22,24,25",5554,1,1,1,1,0.997237921769645,0.6217197802131842,33,1.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.490384615384615,5.776853246651165,5990.048899012908,7.289194451740374
movie,[],70,7.623785043252459,0.6929487826,0,1.1352308688,1.6804096966,"32464,32465,32466,4720,52,32467,54,25",5555,1,0,0,0,0.9968511223211871,0.7610727768136785,0,0.9835633226293208,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,4.6,10.766605329830996,1337.7015384615383,10.297918883588018
movie,"['purchase', 'rent', 'subscription']",100,7.584566803262106,0.7453630993000001,10,1.0964729963,1.6547073468,"8011,8012,2388,2620,5849,7,8013,10,42,14,15,17,18,19,20,21,7695,8014,8015,24,25",5556,1,1,1,1,0.9898960983917775,0.8544837943888244,10,0.8884602139967042,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.777777777777778,10.206989541895574,2971.8944281524928,9.556714408074294
series,"['purchase', 'subscription']",50,7.589784820451728,0.7620887548999999,10,1.1265750641,1.6547073468,"4389,5029,17782,12900,270,17783,130,123,42,14,15,32811,25",5557,0,1,0,1,0.990821469709481,0.884291690543415,10,0.9623239232095826,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,9.5,10.02466798510162,9655.55242966752,10.11303650593239
series,"['purchase', 'subscription']",20,7.595873402152522,0.7703706452,8,1.1265750641,1.6804096966,"5418,16539,5505,34853,7,34854,7326,43,33394,34855,33395",5558,0,1,0,1,0.9919012282972097,0.8990513945532306,8,0.9623239232095826,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,9.181818181818182,9.240549026335948,21584.04805914972,9.09517760651133
movie,"['purchase', 'rent']",80,6.9643993734692575,0.7034748267,6,1.1101274384,1.5927161087,"6053,1511,22418,621,23433,7,23434,32,43,17,18,19,20,23435,165",5559,1,1,1,0,0.8799146378389668,0.779831935614691,6,0.9219651461973579,3,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,9.333333333333334,11.054287402282778,4567.0952380952385,13.037221628194333
movie,"['purchase', 'rent', 'subscription']",100,7.573422714760575,0.7014937077,12,1.1318073548,1.5927161087,"10320,13386,13387,9528,13388,1163,13389,42,43,14,15,17,18,19,272,20,56,13390,25",556,1,1,1,1,0.9879197883325124,0.7763012525231481,12,0.9751627886772245,3,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,7.8,10.584283773037043,1803.5555555555557,11.319570131119999
movie,"['purchase', 'rent']",80,7.638288664883076,0.6773504396,5,1.140272879,1.6804096966,"915,916,917,918,7,919,54,175,131,170,33,17,25",5560,1,1,1,0,0.9994232172323521,0.7332739389416554,5,0.9959352825137904,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.071428571428571,8.558330916308194,4541.414814814815,11.176469287479327
movie,"['purchase', 'rent', 'subscription']",100,7.498344403213216,0.6810516408,11,1.1248043047,1.6547073468,"1478,1981,1887,3830,2586,7,4628,31,54,43,14,15,17,18,19,20,21,4629,4630",5561,1,1,1,1,0.9746052833083199,0.7398700941929239,11,0.9579788776041913,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,5.714285714285714,11.682896061705152,2125.1342512908777,9.716993309065844
movie,"['purchase', 'rent']",90,7.400251205720354,0.7687296043999999,8,1.1283323575,1.6547073468,"214,20014,7052,13308,1126,7,52,63,10,42,54,124,17,18,19,20,24390,3104,24391,25",5562,1,1,1,0,0.957209282466799,0.8961267872958716,8,0.966635926277335,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.095238095238095,8.609046008887209,4888.384297520661,10.592806339761069
movie,"['purchase', 'rent', 'subscription']",10,7.556311709667481,0.7941197925,12,1.0398293713,1.0,"17823,396,21855,1492,14,15,3273,16,9732,9733,3277",5563,1,1,1,1,0.9848852959660015,0.9413763194116906,12,0.7494694883906949,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,7.0,11.816427454329675,561.1656210790464,9.40088938712754
movie,"['purchase', 'rent', 'subscription']",100,7.115969607618756,0.7444838266,11,1.1300763881,1.6547073468,"28684,28685,28686,28687,83,5732,42,14,15,17,18,19,20,21,28688,361,25",5564,1,1,1,1,0.9067943398795295,0.8529167844036869,11,0.9709153854145831,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,10.0,13.069190422825043,3914.310344827586,12.021301055371337
movie,"['purchase', 'subscription']",80,7.5610180023958895,0.74050001,9,1.1386044027,0.0,"249,1207,17470,17471,192,83,17472,17473,1225,11,1492,264,265,361,25",5565,1,1,0,1,0.9857199172685622,0.8458169615715263,9,0.9918412166485946,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,8.799492973125082,0.0,16.081744065917757
movie,"['purchase', 'rent']",110,6.792717978580734,0.74050001,2,1.0840905897,1.6547073468,"14045,9895,1104,552,3080,7,12312,42,54,19,20,2372,350",5566,1,1,1,0,0.8494683911441177,0.8458169615715263,2,0.8580765710345415,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7.962117344646453,11.970578134156934,5715.2,14.472306153483656
movie,[],20,7.329806325394532,0.717517505,0,1.1318073548,1.6547073468,"27341,7,27342,1241,25",5567,1,0,0,0,0.9447164773717462,0.8048583206192179,0,0.9751627886772245,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,[],120,7.270814526106507,0.7620887548999999,0,1.1043740383,1.6547073468,"28761,28762,28763,18982,28764,336,1284,42,15225,361",5568,1,0,0,0,0.9342547795549125,0.884291690543415,0,0.9078475953767549,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,[],100,7.029226586555782,0.6128497261,0,1.1248043047,1.6547073468,"12423,12385,270,23578,54,43,31155",5569,1,0,0,0,0.8914111970523486,0.6183229549033964,0,0.9579788776041913,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,[],80,7.5776077896006395,0.7574502553,0,1.1175823742,1.5927161087,"3840,16925,5209,2829,7,31487,123,42,1225,302",557,1,0,0,0,0.9886619760407365,0.8760251138724289,0,0.9402578832209545,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,8.666666666666666,10.584283773037043,4229.625,14.002302524237919
movie,"['purchase', 'rent', 'subscription']",80,7.574576688055685,0.7078924534000001,11,1.140272879,1.6804096966,"14915,11621,1525,684,7,14916,54,14,15,17,18,19,20,21,25",5570,1,1,1,1,0.9881244357588976,0.7877048800942692,11,0.9959352825137904,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,7.609756097560975,9.219042821114984,3889.622296173045,9.683149131382548
movie,"['purchase', 'rent']",90,6.839117481859728,0.6179099211,2,1.1120138405,1.6804096966,"13526,13527,13528,13529,13530,7,13531,32,308,20,388,13532,13533,414",5571,1,1,1,0,0.8576969515205521,0.6273410628143341,2,0.9265939529988949,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,8.5,12.376043242265098,4285.941176470588,13.24853072186154
movie,"['purchase', 'rent', 'subscription']",70,7.629596115085672,0.6064216593999999,13,1.1419293948,1.4496666915,"9541,22225,3810,270,22226,22227,11,1492,14,15,16,131,17,18,19,328,25",5572,1,1,1,1,0.9978816668755948,0.6068670724405061,13,1.0,2,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,8.156565656565656,7.71260414815303,3812.737781679836,7.945225813802463
series,"['purchase', 'subscription']",50,7.225525158798991,0.74050001,11,1.1300763881,0.0,"6234,455,13199,34296,13236,52,13190,34297,32,308,14,15,21,13212",5573,0,1,0,1,0.9262230924254269,0.8458169615715263,11,0.9709153854145831,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.4,9.418532181531305,4803.757869249394,8.959684184288614
movie,[],20,7.2418290028153,0.7268892362,0,1.1300763881,1.6547073468,"29340,7,29341,1134,1241,25",5574,1,0,0,0,0.929114441585988,0.8215603021187259,0,0.9709153854145831,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent']",80,6.888953690675685,0.6474266504,2,1.1300763881,1.6804096966,"23527,23528,23529,23530,23531,7,3107,32,308,54,19,20,6242,3108,6243",5575,1,1,1,0,0.8665349826242248,0.6799447767038855,2,0.9709153854145831,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.962117344646453,11.970578134156934,5016.333333333333,13.884519488581537
movie,"['purchase', 'rent']",90,7.039888926569299,0.7259630842,5,1.0840905897,1.6547073468,"796,4624,8055,10199,10200,7,2434,308,43,17,18,20,388,10201,10202,197",5576,1,1,1,0,0.8933020730823733,0.8199097454350543,5,0.8580765710345415,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7.962117344646453,11.364442330586618,6970.0,15.38859688535781
movie,"['purchase', 'rent']",120,7.478978566823425,0.7720041583,4,1.0372474119,1.6547073468,"7674,3364,7698,7699,7700,7,7701,42,17,18,19,20,7702,7703",5577,1,1,1,0,0.971170915638145,0.901962586198954,4,0.7431339402951895,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,10.0,12.663725314716878,7190.0,15.38859688535781
movie,"['purchase', 'rent', 'subscription']",90,7.343836464040378,0.7687296043999999,19,1.1352308688,1.6547073468,"3973,3974,1844,3975,1646,437,52,3976,42,14,15,17,18,19,20,21,55,3977,165,25",5578,1,1,1,1,0.9472046040709248,0.8961267872958716,19,0.9835633226293208,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.36144578313253,8.459032695325913,3706.589417280643,8.773201268378566
movie,"['purchase', 'rent', 'subscription']",100,7.4600542250032955,0.6548636564,10,1.1369237919,1.6547073468,"3661,11596,31835,31836,724,7,2808,31837,31,54,14,15,17,18,19,20,21,8888,8889,25",5579,1,1,1,1,0.9678148433044629,0.6931987565687505,10,0.9877173754475184,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.5,11.197388245923452,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",100,7.616803297865085,0.6929487826,9,1.1369237919,1.6804096966,"9665,9666,270,9667,1134,14,15,1135,17,18,19,20,25",558,1,1,1,1,0.9956129686903719,0.7610727768136785,9,0.9877173754475184,5,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,2.0,9.830511970660663,3087.169312169312,10.839997050858113
movie,"['purchase', 'subscription']",110,7.615477539742404,0.7323961278,29,1.1419293948,1.5927161087,"12619,25236,25237,325,270,25238,123,43,14,15,170,33,272,56,3341,25",5580,1,1,0,1,0.9953778566743783,0.8313744975603317,29,1.0,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,8.463499420625725,6.3715390816493125,7395.767799871713,7.63133190819187
movie,"['purchase', 'rent', 'subscription']",100,7.623666163347876,0.7301119299,23,1.140272879,1.6804096966,"4022,11768,20817,13762,83,51,6494,42,14,15,131,170,33,17,21,55,44,197,25",5581,1,1,1,1,0.9968300399732462,0.8273036775322224,23,0.9959352825137904,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.688102893890675,7.155687417186773,3673.752903777968,7.072418893182782
movie,[],80,7.121517173814107,0.7014937077,0,1.1212215513,1.6547073468,"2717,3253,32302,32303,7,32304,42,43,32305",5582,1,0,0,0,0.907778153932586,0.7763012525231481,0,0.9491876059521136,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",80,7.609545381260638,0.7049534665,10,1.1369237919,1.6547073468,"7982,30006,14237,12665,270,30007,42,43,14,15,17,18,19,272,20,25",5583,1,1,1,1,0.9943258384246076,0.7824671173177293,10,0.9877173754475184,4,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,5.6,11.197388245923452,2625.266666666667,12.275081576147436
movie,"['purchase', 'rent', 'subscription']",70,7.465081282928917,0.7604090102,13,1.1369237919,1.4496666915,"1017,326,270,30196,130,1492,14,15,16,17,18,19,328,20,20800,12294,4122,25",5584,1,1,1,1,0.9687063496080561,0.8812981065081307,13,0.9877173754475184,2,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,9.8,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",100,7.63351045407024,0.74050001,14,1.1318073548,1.6547073468,"563,564,565,566,270,567,42,175,14,15,17,18,19,328,272,20,25",5585,1,1,1,1,0.9985758418643802,0.8458169615715263,14,0.9751627886772245,4,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,7.9393939393939394,9.811093884803562,4528.203339882122,8.463001688247342
movie,"['purchase', 'rent', 'subscription']",100,7.54112649104954,0.6821020995,16,1.1386044027,0.0,"4855,20782,3228,4132,270,20783,1241,42,14,15,131,170,33,17,272,25",5586,1,1,1,1,0.9821923255806126,0.7417421860614357,16,0.9918412166485946,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,8.4,11.816427454329675,0.0,16.081744065917757
movie,[],100,6.684255690870895,0.7715964820000001,0,1.0882922139,1.6804096966,"21600,21601,21602,21603,21604,21605,10313,21606,21175,396,13406,43,1099,21607,16407,644",5587,1,0,0,0,0.8302335196494766,0.9012360393235606,0,0.8683864125441865,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,10.0,11.277430953596989,2375.490909090909,11.38126370012534
movie,"['purchase', 'rent', 'subscription']",90,7.279565207673528,0.7088667501,8,1.1335254517,1.5927161087,"8244,28774,6073,6074,24113,83,28775,43,14,15,17,18,19,20,21,28776,25113,28777,361,25",5588,1,1,1,1,0.9358066390904818,0.7894412386294383,8,0.9793786123430372,3,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,7.5,10.543461778516788,4146.408695652174,11.336811937554506
movie,"['purchase', 'rent']",100,7.288410878739314,0.717517505,8,1.1283323575,1.6804096966,"4199,4203,4204,4200,1009,7,4205,31,32,10,54,17,18,19,20,1617,4206,4207,165,25",5589,1,1,1,0,0.9373753442121129,0.8048583206192179,8,0.966635926277335,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.839285714285714,8.620674046882328,6911.802120141343,9.743149987714572
series,"['purchase', 'subscription']",50,7.639544039921435,0.8016967854000001,12,1.1352308688,1.5927161087,"35396,35397,35355,13113,270,1163,35398,33557,130,1134,42,14,15,1135,328,25",559,0,1,0,1,0.9996458474022507,0.9548797791820376,12,0.9835633226293208,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,9.0,9.891136592477098,9828.286863270778,10.16016564627394
movie,[],110,7.290538593494002,0.6949778777,0,1.1300763881,1.6547073468,"28103,28104,28105,28106,28107,368,246,247,20791,42,54,28108,28109,25",5590,1,0,0,0,0.9377526764696913,0.7646889612835168,0,0.9709153854145831,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,11.565113026048769,2092.8166666666666,11.987399503695656
movie,"['purchase', 'rent', 'subscription']",10,6.739656358454567,0.7979284409,11,1.0754509678,1.0,"12495,12497,12498,12499,12500,396,12489,3771,12501,14,15,3273,16,3274,3275,12490,12496,12491",5591,1,1,1,1,0.8400583605613707,0.9481639634186945,11,0.8368768805690641,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.333333333333334,10.871965845488823,545.1167883211679,10.468615959529686
movie,"['purchase', 'rent', 'subscription']",130,7.605313309658282,0.7816509395,14,1.1157410659,1.5927161087,"18072,22205,22206,22207,270,29605,29600,43,14,15,1135,19,272,20",5592,1,1,1,1,0.9935753162371612,0.9191547524800567,14,0.9357397264701928,3,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,7.944444444444445,9.273701233652849,1511.8519961051607,9.147346855989197
movie,"['purchase', 'rent', 'subscription']",90,7.5164185546638755,0.6537295623,8,1.1318073548,1.6547073468,"10518,658,10521,788,9819,7,10522,42,14,15,17,18,19,20,55,10523,25",5593,1,1,1,1,0.9778105815540858,0.6911776125268791,8,0.9751627886772245,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.5,10.817898624218548,2144.6315789473683,11.751010725631424
movie,"['purchase', 'rent']",110,7.575837688633791,0.7436023776,6,1.1194091265,1.6547073468,"7585,30437,6873,682,7,5322,31,42,54,170,33,17,20",5594,1,1,1,0,0.9883480635708006,0.8513458958904996,6,0.9447403228190456,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.0,11.12328027376973,6281.0,14.983131777249646
movie,"['purchase', 'rent', 'subscription']",100,7.61783004433767,0.6934571412999999,20,1.140272879,1.6547073468,"4018,6005,10261,1066,83,7,51,336,6547,123,42,54,14,15,131,170,33,17,21,25",5595,1,1,1,1,0.9957950535133528,0.7619787564476772,20,0.9959352825137904,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.793785310734464,6.747523252109444,4227.36646084485,6.851306992242451
movie,['purchase'],80,7.490657510732601,0.4900876962,6,1.1369237919,0.0,"25825,25826,25827,25828,25829,192,1279,25830,31,32,54,43,388,151,25831,25832,25",5596,1,1,0,0,0.973242077790718,0.39954062872743606,6,0.9877173754475184,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.666666666666667,11.459752510390942,3646.25,13.596837416129755
